link,address,price,price_num,beds,bath,cars,suburb
https://www.realestate.com.au/property-apartment-nsw-haymarket-416843758,"N1509/33 Ultimo Rd, Haymarket, NSW 2000",$780 per week,780.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425668226,"1605/38  york st, Sydney, NSW 2000",$785 per week,785.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-421003542,"181/57 Liverpool St, Sydney, NSW 2000",$800 per week,800.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425660734,"1905/38 York Street, Sydney, NSW 2000",$800 per week,800.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425645662,"129 Harrington Street, Sydney, NSW 2000",$800,800.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425634694,"3308/38 York St, Sydney, NSW 2000",$800 per week,800.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-423986998,"2602/2  Cunningham Street, Haymarket, NSW 2000",$800 per week,800.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425578742,"38 York Street, Sydney, NSW 2000",CONTACT AGENT,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425347154,"1134/1 Steam Mill Lane, Haymarket, NSW 2000",$800 per week,800.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-403153738,"416/23 Shelley Street, Sydney, NSW 2000",$800 per week,800.0,2,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-424600446,"2 Bond Street, Sydney, NSW 2000",$800 p/week,800.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-422929998,"N 506/33 Ultimo Rd, Haymarket, NSW 2000",$815 per week,815.0,2,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425675098,"Unit 2/515 Kent St, Sydney, NSW 2000",...Inspection More Wanted,,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425668042,"Level 3/158 Day Street, Sydney, NSW 2000",$820,820.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425632314,"3203/38 York Street, Sydney, NSW 2000",$820 per week,820.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425524294,"569 George Street, Sydney, NSW 2000",$820 per week,820.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-418851962,"420/303 Castlereagh St, Sydney, NSW 2000",$820 per week,820.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425672654,"287/158 Day Street, Sydney, NSW 2000",$825,825.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425593706,"165/303 Castlereagh St, Sydney, NSW 2000",$825,825.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425440278,"515 Kent Street, Sydney, NSW 2000",$850 PW,850.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-423455882,"3109/65 Tumberlong Boulevard, Haymarket, NSW...",...$830 per week,830.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425623470,"27/289 SUSSEX ST, Sydney, NSW 2000",$830 per week,830.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425600138,"38 York Street, Sydney, NSW 2000",DEPOSIT TAKEN,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425061514,"3291/65 Tumbalong Boulevard, Haymarket, NSW 2000",$830 per week,830.0,2,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425656118,"Level 21/515 Kent Street, Sydney, NSW 2000",$835,835.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425580522,"371/303  Castlereagh Street, Sydney, NSW 2000",$840 per week,840.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-418139886,"1208/5 York St, Sydney, NSW 2000",$840 per week,840.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425675490,"Lvl 25/591 George Street, Sydney, NSW 2000",$970 per week,970.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425678602,"38 YORK STREET, Sydney, NSW 2000",$850 per week,850.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-410817519,"2403/197 Castlereagh Street, Sydney, NSW 2000",$850 per week,850.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-the+rocks-425640426,"909/96-118 Gloucester Street, The Rocks, NSW...",$850 per week,850.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-millers+point-425637862,"17 Dalgety Street, Millers Point, NSW 2000",$850,850.0,2,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425629294,"2404/2 Cunningham Street, Haymarket, NSW 2000",$850 per week,850.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425611422,"Level 13/289 Sussex Street, Sydney, NSW 2000",$850,850.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425600622,"813/35 Shelley Street, Sydney, NSW 2000",$850.00 per week,425.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425598582,"15/515 Kent Street, Sydney, NSW 2000",$850 - 880 per week,865.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425583974,"101 Bathurst St, Sydney, NSW 2000",Level 21 | $850 PW,435.5,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425582870,"502/281 Elizabeth, Sydney, NSW 2000",$900,900.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-414780419,"39/414-416 Pitt Street, Sydney, NSW 2000",$850 per Week,850.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425535130,"161 Kent Street, Sydney, NSW 2000",$895 PW,895.0,1,2,1,sydney
https://www.realestate.com.au/property-flat-nsw-sydney-425522262,"56/336 Sussex Street, Sydney, NSW 2000",DEPOSIT TAKEN,,2,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425251714,"361 Sussex Street, Sydney, NSW 2000",$850 per week,850.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425160758,"3405/68-70 Market Street, Sydney, NSW 2000",LEASED,,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425073662,"Level 19/197 Castlereagh Street, Sydney, NSW...",$850,850.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425062638,"323/158-166 Day Street, Sydney, NSW 2000",$850 - 900 per week,875.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-424722814,"Level 19/197 Castlereagh Street, Sydney, NSW...",$850,850.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-423475994,"3142/65 Tumbalong Boulevard, Haymarket, NSW 2000",...$850 per week,850.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-404300111,"00 Sussex Street, Sydney, NSW 2000",$850 p.w. - $1100 p.w.,975.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-404199619,"504/132 Sussex Street, Sydney, NSW 2000",$850 p.w.,850.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425686578,"64/515 Kent Street, Sydney, NSW 2000",$870 Per Week,870.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-422628342,"101 Bathurst St, Sydney, NSW 2000",Level 34 | $870 PW,452.0,1,1,1,sydney
https://www.realestate.com.au/property-unit-nsw-sydney-424413214,"2/161 Clarence Street, Sydney, NSW 2000",From $875.00 Per Week,437.5,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-422499518,"1907/348 Sussex Street, Sydney, NSW 2000",...Week Fully Furnished,,2,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425543010,"1319/28 Harbour St, Sydney, NSW 2000",$880 per week,880.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425519634,"127 Kent Street, Sydney, NSW 2000",$880,880.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425476370,"361 Sussex Street, Sydney, NSW 2000",$880 per week,880.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425417250,"S806/178 Thomas Street, Haymarket, NSW 2000",DEPOSIT TAKEN,,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425306642,"45 Shelley Street, Sydney, NSW 2000",$880 per week,880.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425549106,"1807/28 Harbour Street, Sydney, NSW 2000",$890 per week,890.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425382562,"271/303 Castlereagh Street, Haymarket, NSW 2000",$890 per week,890.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425346442,"254/158 Day Street, Sydney, NSW 2000",$890 per week,890.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425555830,"38 Bridge, Sydney, NSW 2000",$895,895.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425327830,"9/44 Bridge Street, Sydney, NSW 2000",$895 Per Week,895.0,1,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425668182,"365 Kent Street, Sydney, NSW 2000",$900 per week,900.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425668170,"365 Kent Street, Sydney, NSW 2000",$900 per week,900.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425668126,"365 Kent Street, Sydney, NSW 2000",$900 per week,900.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425628606,"3303/199 Castlereagh Street, Sydney, NSW 2000",$900 per week,900.0,2,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425589586,"129 Harrington Street, Sydney, NSW 2000",$950 PW,950.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-the+rocks-425576978,"171 Gloucester Street, The Rocks, NSW 2000",$900,900.0,1,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425541366,"26/19-25 Market Street, Sydney, NSW 2000",$900 per week (Fully Furnished),900.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425530674,"1305/38 YORK STREET, Sydney, NSW 2000",$900 per week,900.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425483502,"38 York St, Sydney, NSW 2000",DEPOSIT TAKEN,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-millers+point-425409630,"17A Dalgety Street, Millers Point, NSW 2000",$900,900.0,2,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425352122,"3308/65 Tumbalong Boulevard, Haymarket, NSW 2000",DEPOSIT TAKEN,,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425277350,"52/515 Kent Street, Sydney, NSW 2000",$950,950.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-422231550,"101 Bathurst St, Sydney, NSW 2000",Level 27 | $900 PW,463.5,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425157674,"Level 30/65 Tumbalong Boulevard, Haymarket,...",DEPOSIT TAKEN,,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425123382,"290/303-307 Castlereagh Street, Haymarket,...",$900 Per Week,900.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-424946062,"129 Harrington Street, Sydney, NSW 2000",DEPOSIT TAKEN,,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-424520342,"3175/65  Tumbalong Boulevard, Sydney, NSW 2000",...(Leasing Specialist,,2,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425349406,"1112/1 Steam Mill Lane, Haymarket, NSW 2000",Deposit Taken,,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-424946538,"902/29 Commonwealth Street, Sydney, NSW 2000",$920 per week,920.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425557698,"129 Harrington Street, Sydney, NSW 2000",DEPOSIT TAKEN,,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425532938,"11 Alberta Street, Sydney, NSW 2000",DEPOSIT TAKEN - INSPECTIONS CANCELLED,,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425478550,"4303/343 Pitt Street, Sydney, NSW 2000",$925 per Week,925.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425543486,"1811/28 Harbour St, Sydney, NSW 2000",Fully Furnished $930,930.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425200930,"Lv21 /569 George St, Sydney, NSW 2000",$950 Per Week Furnished,950.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425681206,"168 Kent Street, Sydney, NSW 2000",$950,950.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425668198,"365 Kent Street, Sydney, NSW 2000",$950 per week,950.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425667002,"44 Bridge Street, Sydney, NSW 2000",$950 Per Week,950.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425640742,"101 Bathurst St, Sydney, NSW 2000",Level 23 | $950 PW,486.5,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425630434,"3300/2-4  Cunningham Street, Sydney, NSW 2000",$950 per week,950.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425615294,"Level 14/38 York Street, Sydney, NSW 2000",$1000 per week,1000.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425611134,"Level 21/38 York Street, Sydney, NSW 2000",$1100 per week,1100.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-415346847,"3103/91-93 Liverpool St, Sydney, NSW 2000",$950 per week,950.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425538754,"184/110 Sussex St, Sydney, NSW 2000",$950,950.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425510854,"374/303 Castlereagh Street, Sydney, NSW 2000",$950 per week,950.0,2,2,2,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-420074394,"281-283 Elizabeth Street, Sydney, NSW 2000",Deposit Taken! $950,950.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425456886,"3203/91 Liverpool Street, Sydney, NSW 2000",$950 Per Week,950.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425444666,"Level 19/38 York Street, Sydney, NSW 2000",$1050 per week,1050.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425433210,"68-70 Market St, Sydney, NSW 2000",$950,950.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425145338,"35 Shelley Street, Sydney, NSW 2000",$950 p/week,950.0,2,3,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-424570574,"XXXX/188 Day Street, Sydney, NSW 2000",DEPOSIT RECEIVED,,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-417214182,"1403/11 Alberta Street, Sydney, NSW 2000",$950 per week,950.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-422757470,"403/4 Bridge Street, Sydney, NSW 2000",$950 p.w.,950.0,1,0,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425525702,"46/12 Regent Street, Sydney, NSW 2000",$960 Per Week Furnished,960.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425451998,"129 Harrington St, Sydney, NSW 2000",DEPOSIT TAKEN,,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425583042,"35 Shelley Street, Sydney, NSW 2000",$975 p/week,975.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425424778,"35 Shelley Street, Sydney, NSW 2000",$975,975.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425690818,"129 Harrington St, Sydney, NSW 2000",$980,980.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425585582,"35 Shelley Street, Sydney, NSW 2000",$980 p/week,980.0,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425567098,"1 Steam Mill Lane, Sydney, NSW 2000",$980 per week,980.0,2,2,0,sydney
